0.875031,1.050241,1
0.952299,1.115459,1
1.118166,0.824095,1
0.957234,0.995020,1
1.103810,0.846815,1
0.980983,0.936190,1
0.897862,1.128454,1
0.826582,1.014632,1
0.833361,0.948820,1
0.816449,1.093745,1
1.072296,0.970514,1
1.061626,0.964381,1
1.048745,1.294844,1
1.154693,0.922604,1
0.927867,0.937722,1
0.915338,0.911583,1
0.919756,0.912913,1
1.001323,1.084013,1
0.913539,1.010113,1
0.910782,1.007307,1
0.828197,1.015384,1
0.983441,1.085438,1
1.029429,0.912533,1
0.865906,1.055281,1
1.021877,0.876065,1
0.953977,0.886557,1
1.081462,0.902753,1
1.230651,1.011619,1
1.029090,1.076363,1
0.927094,0.966352,1
0.856142,0.990524,1
1.091174,0.948899,1
1.004395,1.118142,1
0.852380,1.075751,1
1.088443,0.983770,1
1.130768,0.958075,1
1.086900,0.964546,1
0.916624,1.123055,1
1.077191,1.018118,1
1.034608,1.055536,1
0.972429,0.913379,1
1.170530,0.949738,1
1.009968,0.908947,1
0.932155,0.938084,1
1.044461,1.151226,1
0.995548,1.149355,1
1.031958,1.114029,1
0.748226,1.020095,1
0.778021,1.110193,1
1.019894,0.876162,1
1.883247,0.857478,1
1.995587,1.122786,1
1.936804,1.220136,1
1.967182,0.980443,1
2.003039,0.999738,1
1.946058,1.223989,1
2.034774,1.005385,1
2.099940,0.823021,1
2.062225,0.853984,1
2.029667,1.036599,1
2.086696,0.977584,1
2.013620,0.929908,1
1.968737,0.881878,1
1.945398,0.818015,1
1.894389,0.891697,1
1.924356,1.029762,1
2.187465,0.897454,1
1.819624,0.921879,1
2.099531,1.115738,1
1.870936,1.103091,1
1.965068,1.043640,1
1.964900,0.975144,1
2.118634,0.956334,1
2.136407,1.132256,1
2.123409,0.877682,1
1.936982,0.876349,1
1.969184,0.988454,1
1.825297,0.772667,1
1.835728,1.040704,1
2.255422,0.883181,1
1.876012,1.118192,1
1.784550,0.978994,1
1.957073,0.824716,1
2.101125,0.982558,1
2.145033,1.066365,1
2.063304,0.904880,1
2.048189,1.091452,1
2.068682,1.211098,1
2.100971,1.157796,1
1.923148,0.970094,1
2.090953,1.126351,1
1.899093,1.103958,1
2.123385,1.073327,1
2.146601,1.133502,1
2.053935,0.878418,1
2.060459,0.896678,1
1.750238,1.048850,1
2.091093,0.899130,1
1.948658,0.985163,1
0.440021,0.557069,1
0.436567,0.650444,1
0.614006,0.658886,1
0.496121,0.616928,1
0.642489,0.644670,1
0.494769,0.557356,1
0.485649,0.454273,1
0.564484,0.275654,1
0.501658,0.620587,1
0.649056,0.491833,1
0.347782,0.494833,1
0.429956,0.449119,1
0.735706,0.407172,1
0.503761,0.423043,1
0.363949,0.432962,1
0.565359,0.335706,1
0.526675,0.436191,1
0.319615,0.414380,1
0.541327,0.464813,1
0.507246,0.416138,1
0.566903,0.517716,1
0.458063,0.596628,1
0.664561,0.600061,1
0.354986,0.448254,1
0.482349,0.544468,1
0.482127,0.413305,1
0.395177,0.406264,1
0.508825,0.630568,1
0.576197,0.474936,1
0.602091,0.406430,1
0.293270,0.487990,1
0.457011,0.470562,1
0.452754,0.748628,1
0.607463,0.451400,1
0.479528,0.436404,1
0.230418,0.474253,1
0.610221,0.448223,1
0.421372,0.609649,1
0.612410,0.547697,1
0.435602,0.428166,1
0.542090,0.626379,1
0.394705,0.644374,1
0.500060,0.622502,1
0.497062,0.565404,1
0.521655,0.320676,1
0.561765,0.528288,1
0.501364,0.494222,1
0.492552,0.367873,1
0.533044,0.586470,1
0.614068,0.509085,1
0.459354,0.657166,1
0.538217,0.405301,1
0.283879,0.462617,1
0.422416,0.309073,1
0.397686,0.675279,1
0.456742,0.432230,1
0.508762,0.622382,1
0.643280,0.615264,1
0.542213,0.562161,1
0.617236,0.643538,1
0.544367,0.399909,1
0.425830,0.548657,1
0.260217,0.559450,1
0.491894,0.544076,1
0.334172,0.556982,1
0.692833,0.402933,1
0.584028,0.478128,1
0.339115,0.678922,1
0.572616,0.573667,1
0.503786,0.535271,1
0.571647,0.668033,1
0.529661,0.348968,1
0.380970,0.481997,1
0.448297,0.411009,1
0.486249,0.491282,1
0.510306,0.380869,1
0.581202,0.593266,1
0.552438,0.354961,1
0.422217,0.677677,1
0.399803,0.552660,1
0.698856,0.469980,1
0.490956,0.450795,1
0.667418,0.572554,1
0.507882,0.557294,1
0.478604,0.587550,1
0.598045,0.508237,1
0.518558,0.457949,1
0.411968,0.384259,1
0.437786,0.368239,1
0.499029,0.657258,1
0.578435,0.600931,1
0.307989,0.473953,1
0.461320,0.559735,1
0.211648,0.474502,1
0.589375,0.469998,1
0.551143,0.528216,1
0.635455,0.506710,1
0.432840,0.519438,1
0.483836,0.550282,1
0.377083,0.541744,1
0.454241,0.385181,1
